principalInvestigator,country,yearCollected,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,collectorList,locality,materialSampleID,genus,specificEpithet,sampleType,diseaseTested,diseaseDetected,fatal,monthCollected,dayCollected,minimumElevationInMeters,maximumElevationInMeters,quantityDetected,dilutionFactor,cycleTimeFirstDetection,continentOcean,stateProvince,municipality,county,locationRemarks,horizontalDatum,georeferenceProtocol,minimumDepthInMeters,maximumDepthInMeters,habitat,eventRemarks,taxTeam,occurrenceID,institutionCode,collectionCode,catalogNumber,otherCatalogNumbers,fieldNumber,infraspecificEpithet,lifeStage,establishmentMeans,sex,basisOfRecord,diseaseLineage,genotypeMethod,specimenDisposition,testMethod,diagnosticLab,zeScore,Diagnostics_bcid,Sample_bcid,expeditionCode,projectId,
Vance Vredenburg,France,1995,43.29888889,-1.49916667,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4383,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,130,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2d54556a77e81acd36152f93f0726b8bd,https://n2t.net/ark:/21547/CwG2MNHN1997.4383,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4384,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH232d6b7728d7c0fe235164ddcd821aa48,https://n2t.net/ark:/21547/CwG2MNHN1997.4384,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4385,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH229d2ff53238eb82ba2a7f36e8c83e001,https://n2t.net/ark:/21547/CwG2MNHN1997.4385,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4386,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2a940c698a9af12d3ea5595f6efc5fdeb,https://n2t.net/ark:/21547/CwG2MNHN1997.4386,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4387,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2745826515948d803f6cac5969eee0205,https://n2t.net/ark:/21547/CwG2MNHN1997.4387,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4388,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2eb05348f41b7c4a563abdb6e58b9d176,https://n2t.net/ark:/21547/CwG2MNHN1997.4388,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4389,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2b4b6bef1f5b3a4c6cf05687a0a3d1660,https://n2t.net/ark:/21547/CwG2MNHN1997.4389,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4390,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2d1f2bee61bd5ad6c1f2333322a90e112,https://n2t.net/ark:/21547/CwG2MNHN1997.4390,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4391,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH25b07aa68da8f85d4f8d37938de1c69e7,https://n2t.net/ark:/21547/CwG2MNHN1997.4391,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4392,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2833a3d2b66edd99a88064b89ebd33da1,https://n2t.net/ark:/21547/CwG2MNHN1997.4392,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4393,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2c05cc311c740d422dea0115b084bed7a,https://n2t.net/ark:/21547/CwG2MNHN1997.4393,pyrenees,174,
Vance Vredenburg,France,1997,43.037976,-1.032329,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4394,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1270,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH209f7ce372cc4036e58f4a1b779bf0bd7,https://n2t.net/ark:/21547/CwG2MNHN1997.4394,pyrenees,174,
Vance Vredenburg,France,1997,43.037976,-1.032329,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4395,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1270,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2c1e9148265912c3139183f06ee9dceb6,https://n2t.net/ark:/21547/CwG2MNHN1997.4395,pyrenees,174,
Vance Vredenburg,France,1997,43.037976,-1.032329,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4396,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1270,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH22d118ef74fec8db21791f97aaa1e0bef,https://n2t.net/ark:/21547/CwG2MNHN1997.4396,pyrenees,174,
Vance Vredenburg,France,1997,43.037976,-1.032329,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4397,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1270,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2c8b72105e084ca8f63a74b44aab556f0,https://n2t.net/ark:/21547/CwG2MNHN1997.4397,pyrenees,174,
Vance Vredenburg,France,1997,43.037976,-1.032329,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4398,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1270,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH23eb7ed02e0c06511c1134f52a115cb0f,https://n2t.net/ark:/21547/CwG2MNHN1997.4398,pyrenees,174,
Vance Vredenburg,France,1997,43.037976,-1.032329,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4399,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1270,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH24a5c2cb9474c63b2f7ef94b284bda326,https://n2t.net/ark:/21547/CwG2MNHN1997.4399,pyrenees,174,
Vance Vredenburg,France,1997,43.037976,-1.032329,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4400,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1270,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH24b30ec855c7e75ca09a08b7f88b3f14d,https://n2t.net/ark:/21547/CwG2MNHN1997.4400,pyrenees,174,
Vance Vredenburg,France,1997,43.037976,-1.032329,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4401,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1270,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH24775e371445eda69e902ac92eafba0fa,https://n2t.net/ark:/21547/CwG2MNHN1997.4401,pyrenees,174,
Vance Vredenburg,France,1997,43.037976,-1.032329,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4402,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1270,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH204dcb7e2ba4e9acd1614dc468ce47e9b,https://n2t.net/ark:/21547/CwG2MNHN1997.4402,pyrenees,174,
Vance Vredenburg,France,1997,43.037976,-1.032329,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4403,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1270,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2ffcb77846a829bd5954cd31f8814d021,https://n2t.net/ark:/21547/CwG2MNHN1997.4403,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4404,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH27a087697643a89acfb29b875badea405,https://n2t.net/ark:/21547/CwG2MNHN1997.4404,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4405,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2a24439f417e8adb5149195b8ed15f865,https://n2t.net/ark:/21547/CwG2MNHN1997.4405,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4406,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2c73da0b168ac46f0c958476afc23b75b,https://n2t.net/ark:/21547/CwG2MNHN1997.4406,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4407,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2f83f222279b840156cede4fcb6c2a1de,https://n2t.net/ark:/21547/CwG2MNHN1997.4407,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4408,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH22d121414f8b80010e89e4b7993767020,https://n2t.net/ark:/21547/CwG2MNHN1997.4408,pyrenees,174,
Vance Vredenburg,France,1997,43.29888889,-1.49916667,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4409,Alytes,obstetricans,swabbing,Bd,FALSE,FALSE,,,130,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH261a56745fefd617cf0e23c3f7cdc126f,https://n2t.net/ark:/21547/CwG2MNHN1997.4409,pyrenees,174,
Vance Vredenburg,France,1995,43.29888889,-1.49916667,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4414,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,130,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2c488fbcc94e67e6d2b2bb04873ddddb7,https://n2t.net/ark:/21547/CwG2MNHN1997.4414,pyrenees,174,
Vance Vredenburg,France,1995,43.29888889,-1.49916667,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4415,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,130,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2d964afa067b62c8551b052e98054d5c3,https://n2t.net/ark:/21547/CwG2MNHN1997.4415,pyrenees,174,
Vance Vredenburg,France,1995,43.29888889,-1.49916667,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4419,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,130,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2d3af30aa04de27e2aa55c4ae71a7c226,https://n2t.net/ark:/21547/CwG2MNHN1997.4419,pyrenees,174,
Vance Vredenburg,France,1997,43.037976,-1.032329,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4421,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1270,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2d9eb620aa08cd7408b523fbf96137afd,https://n2t.net/ark:/21547/CwG2MNHN1997.4421,pyrenees,174,
Vance Vredenburg,France,1997,43.037976,-1.032329,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4422,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1270,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH246d2c9d1996d3f4f5c11835d703c3b5b,https://n2t.net/ark:/21547/CwG2MNHN1997.4422,pyrenees,174,
Vance Vredenburg,France,1997,43.037976,-1.032329,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4429,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1270,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH22ffb409926f2a3537a0395d277c78f45,https://n2t.net/ark:/21547/CwG2MNHN1997.4429,pyrenees,174,
Vance Vredenburg,France,1997,43.037976,-1.032329,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4430,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1270,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH275539f4b8053882cf49b99b103e38cdf,https://n2t.net/ark:/21547/CwG2MNHN1997.4430,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4431,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2fe34ef79f63548ef7b5f2d1d62239690,https://n2t.net/ark:/21547/CwG2MNHN1997.4431,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4434,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH20033cdbe2c7725d44732421fb54fd783,https://n2t.net/ark:/21547/CwG2MNHN1997.4434,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4436,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2abad4bb3ab36436f0b34d4053b468dcf,https://n2t.net/ark:/21547/CwG2MNHN1997.4436,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4438,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2acea726bff832704563729535dec65eb,https://n2t.net/ark:/21547/CwG2MNHN1997.4438,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4439,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2e46f9ea1f56e8e06f151363831cb898f,https://n2t.net/ark:/21547/CwG2MNHN1997.4439,pyrenees,174,
Vance Vredenburg,France,1997,42.906852,-0.207074,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4447,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1170,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH22eaa406410a1538b03ffa4370056bc52,https://n2t.net/ark:/21547/CwG2MNHN1997.4447,pyrenees,174,
Vance Vredenburg,France,1997,42.906852,-0.207074,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4448,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1170,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH27462f17f4aed8c03e6ab0dddd01ea5ce,https://n2t.net/ark:/21547/CwG2MNHN1997.4448,pyrenees,174,
Vance Vredenburg,France,1997,42.7356,0.759528,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4464,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,860,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH21dab96ddf2c3e1e20ed1b12bee35bf60,https://n2t.net/ark:/21547/CwG2MNHN1997.4464,pyrenees,174,
Vance Vredenburg,France,1997,42.7356,0.759528,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4465,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,860,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH24524341b8279724988d776f9012b3f28,https://n2t.net/ark:/21547/CwG2MNHN1997.4465,pyrenees,174,
Vance Vredenburg,France,1997,42.7356,0.759528,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4466,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,860,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH224dc11e5dce4f79754f92b0202d82a93,https://n2t.net/ark:/21547/CwG2MNHN1997.4466,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4905,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2610fb7c1bfe44a9fcb711b3ec27bbea1,https://n2t.net/ark:/21547/CwG2MNHN1997.4905,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4906,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH282c6065229c83a9368bd69775eecd9d6,https://n2t.net/ark:/21547/CwG2MNHN1997.4906,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4907,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2cc88ce3970e16f0e2f60d0716d695f4b,https://n2t.net/ark:/21547/CwG2MNHN1997.4907,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4908,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH26301d2c9aca95daf60e1817951e7622b,https://n2t.net/ark:/21547/CwG2MNHN1997.4908,pyrenees,174,
Vance Vredenburg,France,1997,43.269417,-1.541233,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4909,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,200,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2b747e0291d6e6a3b8ac91514e4502559,https://n2t.net/ark:/21547/CwG2MNHN1997.4909,pyrenees,174,
Vance Vredenburg,France,1997,43.055222,0.173697,30,Adeline Loyau,Pyrenees Mountains,MNHN1997.4910,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,674,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2f3d912c906f4177234ed747f136e6a09,https://n2t.net/ark:/21547/CwG2MNHN1997.4910,pyrenees,174,
Vance Vredenburg,France,1997,43.318742,-1.451829,30,Alessandra Moyer,Pyrenees Mountains,MNHN1997.4911,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,120,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2fef668f9a706a913fb6c052b7762f00c,https://n2t.net/ark:/21547/CwG2MNHN1997.4911,pyrenees,174,
Vance Vredenburg,France,1978,42.788627,1.339368,30,Alessandra Moyer,Pyrenees Mountains,MNHN1998.3095,Calotriton,asper,swabbing,Bd,FALSE,FALSE,,,750,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH20977229cbdfc06a13de043922abcc0d9,https://n2t.net/ark:/21547/CwG2MNHN1998.3095,pyrenees,174,
Vance Vredenburg,France,1981,42.788627,1.339368,30,Alessandra Moyer,Pyrenees Mountains,MNHN1998.3102,Calotriton,asper,swabbing,Bd,FALSE,FALSE,,,750,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2ccf864c824779870fa81eca0c937d364,https://n2t.net/ark:/21547/CwG2MNHN1998.3102,pyrenees,174,
Vance Vredenburg,France,1981,42.788627,1.339368,30,Alessandra Moyer,Pyrenees Mountains,MNHN1998.3121,Calotriton,asper,swabbing,Bd,FALSE,FALSE,,,750,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH2820b1ab50cd4bd08069fae892c0c0d26,https://n2t.net/ark:/21547/CwG2MNHN1998.3121,pyrenees,174,
Vance Vredenburg,France,2000,42.46972,2.0825,30,Adeline Loyau,Pyrenees Mountains,MNHN2000.0633,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1600,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH21727af942e14aae0b00e7f1fc6ba0367,https://n2t.net/ark:/21547/CwG2MNHN2000.0633,pyrenees,174,
Vance Vredenburg,France,2000,42.571491,1.999061,30,Adeline Loyau,Pyrenees Mountains,MNHN2000.0634,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1950,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH237dd60aa4b1ebf2fb3ca27a1f6deebc0,https://n2t.net/ark:/21547/CwG2MNHN2000.0634,pyrenees,174,
Vance Vredenburg,France,2000,42.571491,1.999061,30,Adeline Loyau,Pyrenees Mountains,MNHN2000.0635,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1950,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH23e96cf76d272c8127d3eb672f526d98e,https://n2t.net/ark:/21547/CwG2MNHN2000.0635,pyrenees,174,
Vance Vredenburg,France,2000,42.571491,1.999061,30,Adeline Loyau,Pyrenees Mountains,MNHN2000.0636A,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,1950,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH20d199952941ef0c2ba710378c8925c4a,https://n2t.net/ark:/21547/CwG2MNHN2000.0636A,pyrenees,174,
Vance Vredenburg,France,2000,42.63361,1.481111,30,Adeline Loyau,Pyrenees Mountains,MNHN2000.0636B,Rana,temporaria,swabbing,Bd,FALSE,FALSE,,,2315,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/CwH25f8a37e1a7e2f8e33db3f90777ffca37,https://n2t.net/ark:/21547/CwG2MNHN2000.0636B,pyrenees,174,
